,date,value
1126,1930-10-01,16.5
1127,1930-09-01,16.6
1128,1930-08-01,16.5
1129,1930-07-01,16.6
1130,1930-06-01,16.8
1131,1930-05-01,16.9
1132,1930-04-01,17.0
1133,1930-03-01,16.9
1134,1930-02-01,17.0
1135,1930-01-01,17.1
1136,1929-12-01,17.2
1137,1929-11-01,17.3
1138,1929-10-01,17.3
1139,1929-09-01,17.3
1140,1929-08-01,17.3
1141,1929-07-01,17.3
1142,1929-06-01,17.1
1143,1929-05-01,17.0
1144,1929-04-01,16.9
1145,1929-03-01,17.0
1146,1929-02-01,17.1
1147,1929-01-01,17.1
1148,1928-12-01,17.1
1149,1928-11-01,17.2
1150,1928-10-01,17.2
1151,1928-09-01,17.3
1152,1928-08-01,17.1
1153,1928-07-01,17.1
1154,1928-06-01,17.1
1155,1928-05-01,17.2
1156,1928-04-01,17.1
1157,1928-03-01,17.1
1158,1928-02-01,17.1
1159,1928-01-01,17.3
1160,1927-12-01,17.3
1161,1927-11-01,17.3
1162,1927-10-01,17.4
1163,1927-09-01,17.3
1164,1927-08-01,17.2
1165,1927-07-01,17.3
1166,1927-06-01,17.6
1167,1927-05-01,17.4
1168,1927-04-01,17.3
1169,1927-03-01,17.3
1170,1927-02-01,17.4
1171,1927-01-01,17.5
1172,1926-12-01,17.7
1173,1926-11-01,17.7
1174,1926-10-01,17.6
1175,1926-09-01,17.5
1176,1926-08-01,17.4
1177,1926-07-01,17.5
1178,1926-06-01,17.7
1179,1926-05-01,17.8
1180,1926-04-01,17.9
1181,1926-03-01,17.8
1182,1926-02-01,17.9
1183,1926-01-01,17.9
1184,1925-12-01,17.9
1185,1925-11-01,18.0
1186,1925-10-01,17.7
1187,1925-09-01,17.7
1188,1925-08-01,17.7
1189,1925-07-01,17.7
1190,1925-06-01,17.5
1191,1925-05-01,17.3
1192,1925-04-01,17.2
1193,1925-03-01,17.3
1194,1925-02-01,17.2
1195,1925-01-01,17.3
1196,1924-12-01,17.3
1197,1924-11-01,17.2
1198,1924-10-01,17.2
1199,1924-09-01,17.1
1200,1924-08-01,17.0
1201,1924-07-01,17.1
1202,1924-06-01,17.0
1203,1924-05-01,17.0
1204,1924-04-01,17.0
1205,1924-03-01,17.1
1206,1924-02-01,17.2
1207,1924-01-01,17.3
1208,1923-12-01,17.3
1209,1923-11-01,17.3
1210,1923-10-01,17.3
1211,1923-09-01,17.2
1212,1923-08-01,17.1
1213,1923-07-01,17.2
1214,1923-06-01,17.0
1215,1923-05-01,16.9
1216,1923-04-01,16.9
1217,1923-03-01,16.8
1218,1923-02-01,16.8
1219,1923-01-01,16.8
1220,1922-12-01,16.9
1221,1922-11-01,16.8
1222,1922-10-01,16.7
1223,1922-09-01,16.6
1224,1922-08-01,16.6
1225,1922-07-01,16.8
1226,1922-06-01,16.7
1227,1922-05-01,16.7
1228,1922-04-01,16.7
1229,1922-03-01,16.7
1230,1922-02-01,16.9
1231,1922-01-01,16.9
1232,1921-12-01,17.3
1233,1921-11-01,17.4
1234,1921-10-01,17.5
1235,1921-09-01,17.5
1236,1921-08-01,17.7
1237,1921-07-01,17.7
1238,1921-06-01,17.6
1239,1921-05-01,17.7
1240,1921-04-01,18.1
1241,1921-03-01,18.3
1242,1921-02-01,18.4
1243,1921-01-01,19.0
1244,1920-12-01,19.4
1245,1920-11-01,19.8
1246,1920-10-01,19.9
1247,1920-09-01,20.0
1248,1920-08-01,20.3
1249,1920-07-01,20.8
1250,1920-06-01,20.9
1251,1920-05-01,20.6
1252,1920-04-01,20.3
1253,1920-03-01,19.7
1254,1920-02-01,19.5
1255,1920-01-01,19.3
1256,1919-12-01,18.9
1257,1919-11-01,18.5
1258,1919-10-01,18.1
1259,1919-09-01,17.8
1260,1919-08-01,17.7
1261,1919-07-01,17.4
1262,1919-06-01,16.9
1263,1919-05-01,16.9
1264,1919-04-01,16.7
1265,1919-03-01,16.4
1266,1919-02-01,16.2
1267,1919-01-01,16.5
1268,1918-12-01,16.5
1269,1918-11-01,16.3
1270,1918-10-01,16.0
1271,1918-09-01,15.7
1272,1918-08-01,15.4
1273,1918-07-01,15.1
1274,1918-06-01,14.7
1275,1918-05-01,14.5
1276,1918-04-01,14.2
1277,1918-03-01,14.0
1278,1918-02-01,14.1
1279,1918-01-01,14.0
1280,1917-12-01,13.7
1281,1917-11-01,13.5
1282,1917-10-01,13.5
1283,1917-09-01,13.3
1284,1917-08-01,13.0
1285,1917-07-01,12.8
1286,1917-06-01,13.0
1287,1917-05-01,12.8
1288,1917-04-01,12.6
1289,1917-03-01,12.0
1290,1917-02-01,12.0
1291,1917-01-01,11.7
1292,1916-12-01,11.6
1293,1916-11-01,11.5
1294,1916-10-01,11.3
1295,1916-09-01,11.1
1296,1916-08-01,10.9
1297,1916-07-01,10.8
1298,1916-06-01,10.8
1299,1916-05-01,10.7
1300,1916-04-01,10.6
1301,1916-03-01,10.5
1302,1916-02-01,10.4
1303,1916-01-01,10.4
1304,1915-12-01,10.3
1305,1915-11-01,10.3
1306,1915-10-01,10.2
1307,1915-09-01,10.1
1308,1915-08-01,10.1
1309,1915-07-01,10.1
1310,1915-06-01,10.1
1311,1915-05-01,10.1
1312,1915-04-01,10.0
1313,1915-03-01,9.9
1314,1915-02-01,10.0
1315,1915-01-01,10.1
1316,1914-12-01,10.1
1317,1914-11-01,10.2
1318,1914-10-01,10.1
1319,1914-09-01,10.2
1320,1914-08-01,10.2
1321,1914-07-01,10.0
1322,1914-06-01,9.9
1323,1914-05-01,9.9
1324,1914-04-01,9.8
1325,1914-03-01,9.9
1326,1914-02-01,9.9
1327,1914-01-01,10.0
1328,1913-12-01,10.0
1329,1913-11-01,10.1
1330,1913-10-01,10.0
1331,1913-09-01,10.0
1332,1913-08-01,9.9
1333,1913-07-01,9.9
1334,1913-06-01,9.8
1335,1913-05-01,9.7
1336,1913-04-01,9.8
1337,1913-03-01,9.8
1338,1913-02-01,9.8
1339,1913-01-01,9.8
